Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
66.48,715300,7.16824,3.926491,5.200206,0.072478,-0.064884,0.140559
11.14,659960,7.326257,4.10845,6.248867,-0.03877,0.114446,-0.02185
64.8,112220,8.992621,-1.479617,3.011906,-0.602605,0.01319,-0.348533
49.92,966500,0.445322,8.868123,2.576161,-0.013989,-0.236485,0.080338
21.24,568480,7.173028,4.515464,6.555324,-0.071279,-0.003864,-0.005596
32.52,831000,4.525041,5.12838,8.192958,-0.151484,0.194651,0.858942
5.64,257060,-7.264008,2.432509,5.492299,0.589015,0.041435,0.309763
32.84,464720,1.623269,6.622362,5.827487,-0.55664,-0.334011,-1.055458
8.76,559620,0.196325,3.203442,3.217807,0.242747,-0.027312,0.232355
2.12,800600,-0.095768,6.995857,5.827487,-0.475902,-0.073144,0.235953
6.5,655320,7.608773,4.831499,6.277597,0.126969,0.187856,0.218766
30.64,727400,14.654908,5.597643,8.341399,0.86894,0.072899,0.882243
29.48,145340,6.181829,5.00867,7.082048,-0.05156,0.034507,-0.011191
15.52,612420,13.543999,4.637568,10.230424,0.557122,-0.19901,1.227052
70.72,118140,9.883265,1.005565,4.745308,-0.387969,-0.203311,-0.140292
13.02,709780,10.584765,2.77488,8.197746,1.16107,-0.273506,1.38775
54.3,601540,7.599196,4.299986,6.153099,-0.077674,-0.022649,-0.008394
50.26,699080,7.714118,4.376601,5.391742,-0.093928,0.005063,-0.024515
43.36,959940,0.263362,8.24563,7.489063,-0.061286,-0.003064,-0.125904
71.06,1350580,7.900866,4.52983,5.33907,-0.157879,-0.108184,0.003864
3.24,1282760,6.545747,4.620809,7.182605,-0.000933,-0.129368,-0.194917
17.28,933860,-4.481946,6.766014,8.652645,-0.352663,0.176931,0.16041
31.52,830000,4.955997,5.45878,7.182605,-1.098492,-0.03544,0.47457
19.92,67340,7.800309,3.251326,6.009446,0.14349,0.226493,-0.23089
17.96,714720,21.248541,9.179369,13.441049,0.699728,-0.137817,1.053051
67.26,318680,-15.078682,6.244078,8.279149,-0.676149,0.243547,-0.349865
33.7,584560,0.143652,1.877054,1.56102,-0.036639,-0.282983,0.071145
10.28,926860,-5.152322,4.67827,12.11466,-1.104487,0.650168,-0.210505
9.38,556620,6.981492,4.582502,6.713342,-0.094861,0.006528,-0.001998
66.36,663260,12.119449,4.979939,8.389283,0.839674,0.458149,1.146703
16.58,822440,8.51857,3.89776,5.659893,-0.278054,-0.00826,-0.196783
43.98,849840,8.169016,3.572149,5.200206,-0.062219,-0.071678,-0.001865
65.98,982560,0.512359,7.455544,5.6982,0.272191,-0.296839,-0.181994
49.76,855620,7.25922,3.677494,5.554548,0.093662,-0.061686,0.315092
49.5,746260,36.511578,11.872847,6.095637,1.010482,0.319268,0.6827
14.98,62400,7.714118,1.877054,2.322376,-0.237285,-0.51294,-0.355994
76.14,724960,7.565677,4.060566,5.880159,-0.016121,0.129234,-0.032242
9.62,706380,5.540183,0.56982,7.268796,0.125046,0.707178,1.412759
14.6,931180,-1.939303,7.335834,6.397307,-0.429404,-0.970723,-1.024815
8.12,558980,-3.773262,8.738836,7.929596,-0.115645,-0.246744,1.076775
14.02,1204200,7.225701,3.002329,3.754108,-0.196116,0.235153,-0.182793
68.56,115980,8.78672,-0.47884,3.739743,-0.476035,0.339207,-0.192386
37.26,835740,2.303222,7.546524,6.129156,-0.384639,-0.071279,0.130833
29.28,726040,7.735666,-0.28491,8.829816,0.885435,0.227744,0.033523
65.62,714440,7.297527,4.027047,5.841852,-0.160943,-0.105786,0.196649
29.68,580540,0.694318,7.216124,8.092402,-0.53892,0.375579,-0.798855
24.68,367580,8.734048,4.639963,3.557784,-0.054492,-0.014389,-0.018652
9.82,706580,17.887081,7.963115,10.618284,0.456021,-0.54914,0.681104
21.64,967500,19.958065,10.19451,9.275137,-0.19092,-0.941545,-0.181594
48.12,95540,9.203311,1.623269,4.58729,0.123372,0.038504,-0.286447
48.16,294100,8.748413,4.994305,2.049437,-0.162942,0.284848,-0.221564
55.58,1335100,8.422802,3.902549,5.056554,0.395297,-0.078207,0.696933
40.46,472340,-0.445322,6.335058,5.6982,-0.018919,-0.278587,-0.725311
68.58,665480,12.097901,6.476315,9.41879,0.946628,0.215506,1.052519
5.86,1285380,6.737284,4.884171,5.573701,0.089665,0.207574,0.25647
24.68,276100,-3.89776,0.608127,3.375824,0.08247,-0.11298,-0.165873
4.96,653780,7.058106,3.902549,5.803545,0.091663,0.080605,0.338807
30.06,461940,0.708684,6.703765,6.191406,0.081804,0.03877,0.035839
56.76,1336280,7.31668,4.960786,4.817134,-0.035173,-0.142557,-0.269793
50.22,966800,0.545878,8.322245,4.453215,-0.14389,0.036106,0.120041
12.32,928900,3.835511,5.846641,6.83784,-0.607268,-0.203311,-0.405822
54.3,703120,7.345411,4.041412,5.688623,-0.028911,0.010259,-0.114312
8.98,440860,-0.981623,7.144298,7.067683,0.037305,0.059021,0.092729
18.36,667180,7.852982,3.754108,4.874595,-0.162142,0.101389,0.058888
59.5,708320,7.862558,3.816358,5.631162,0.008926,-0.065283,0.132565
32.24,838100,8.082825,4.525041,5.123591,-0.177597,-0.066216,0.043433
47.74,299160,-9.964667,2.145205,7.144298,-0.10392,0.272058,0.129368
53.1,969680,0.272939,8.8777,5.310339,-0.555175,0.062619,-0.00826
73.02,504900,8.207323,8.528147,5.57849,-0.217034,0.1303,0.242348
63.6,315020,-2.643199,1.240196,2.552219,0.008926,0.089398,0.043433
36.82,587680,0.507571,8.327033,10.390836,-0.036639,0.211172,-0.297239
65.84,1345360,8.475474,3.596091,5.702989,-0.094861,-0.073144,0.071945
31.56,628460,12.409147,7.915231,11.834539,0.943436,-0.20912,0.926408
52.46,649360,12.512098,6.150704,10.101137,0.786462,-0.038844,0.892885
41.34,690160,9.409213,4.716578,6.105214,0.053426,0.014389,0.154948
71.38,503260,5.396531,6.607996,3.031059,-0.273124,-0.021983,-0.054358
64.98,1344500,6.660669,3.950433,6.014235,0.01359,0.137361,0.065283
56.5,488380,4.611232,9.634268,7.177817,0.255138,0.488426,0.258602
3.66,700420,25.256433,14.487314,11.451467,1.196721,-0.061193,0.938114
60.48,176340,8.403648,3.169923,6.833052,-0.239283,-0.280185,-0.197848
56.34,854820,-2.025495,5.784391,10.304645,0.37398,0.86174,-0.27379
47.82,293760,8.872911,4.616021,2.116474,-0.008926,-0.01359,0.022783
76.96,508840,7.144298,9.825804,3.08852,-0.100456,0.140692,-0.024781
20.38,617280,10.280702,6.071695,12.457031,0.722609,-0.166019,0.66993
4.88,250820,8.48984,2.06859,2.681506,-0.15175,0.141758,-0.19585
11.0,809480,2.533065,7.307104,5.966351,-0.185325,0.062219,-0.5661
48.9,596140,7.40766,4.405331,6.272809,-0.084868,-0.003331,-0.007594
13.42,930000,1.833959,8.379706,3.083732,-0.567165,0.514805,-0.309629
22.3,820780,-1.340753,6.833052,6.737284,0.030243,1.52643,0.674816
30.2,276140,7.781156,5.272032,2.825158,-0.421011,0.329747,0.217966
66.38,617240,2.408567,3.562572,5.415684,-0.351997,0.454718,-0.410485
97.96,529840,3.663129,6.861782,4.845864,-0.072877,-0.015188,0.110315
39.98,956560,-0.938527,7.982268,4.223372,0.107118,-0.123772,-0.221963
68.66,867140,-1.723825,6.962338,4.912902,0.027446,0.094861,-0.459781
6.94,655760,7.493851,4.343082,6.023811,-0.092462,0.036239,-0.050361
20.32,67740,8.494628,3.074155,5.875371,2.080006,0.705726,1.268894
5.52,602420,9.55047,5.980716,10.838552,0.633746,0.466131,1.091895
7.28,253220,9.672575,2.82037,3.591303,-0.026113,-0.027179,0.009992
6.12,257540,-14.053964,1.460463,9.222465,-0.297372,-0.053559,-0.063551
60.36,107780,9.576807,-3.586514,1.503559,-0.535989,-0.252207,0.225427
23.42,969280,10.692505,5.224148,7.431602,0.059021,-0.602605,0.771009
33.38,279320,8.676587,5.942409,2.044648,-0.144956,-0.413017,-0.069813
36.96,379860,8.66701,4.754885,3.284845,-0.075409,0.015455,-0.021983
60.92,1006780,2.049437,0.627281,3.701436,-0.325351,-0.086867,-0.237285
14.8,565660,-3.198653,5.659893,3.983952,-0.422077,-1.853913,-0.742764
11.24,1290760,6.708553,5.779603,6.411672,-0.097392,-0.051294,-0.01772
62.52,659420,11.820174,6.244078,9.002198,0.875857,-0.001596,0.910445
55.66,171520,7.814674,3.782839,5.056554,-0.228358,-0.654965,-0.422343
25.78,277200,-13.354857,2.557007,8.734048,-0.494554,-0.122839,-0.079139
25.36,823840,-0.948104,7.800309,8.322245,0.307364,-0.138294,-0.514273
32.18,464060,1.891419,5.722142,6.397307,-0.025447,-0.186657,0.09153
35.08,683900,8.169016,4.065354,5.463568,-0.026646,0.379176,-0.145622
7.66,259080,-2.566584,-0.632069,2.853889,-0.183726,0.037838,0.095793
67.42,664320,11.777079,5.528212,8.470686,1.041876,0.466131,1.087638
42.58,691400,7.536947,4.189853,6.042965,-0.182394,-0.065283,-0.233421
67.8,1347320,7.283162,4.012682,5.57849,0.002531,0.164141,-0.03011
29.12,725880,13.9151,5.465962,7.639898,1.588356,-0.031927,1.481934
27.0,972860,11.650186,4.58729,6.469133,0.416214,-0.111248,0.729974
11.28,809760,2.236184,5.990293,7.867347,-0.190121,0.123372,0.112314
32.2,579440,7.321469,4.43885,6.421249,-0.076075,0.011858,-0.005329
28.12,724880,3.251326,2.133234,8.947132,0.551269,0.52892,1.213749
44.08,475960,0.071826,7.110779,6.900089,-0.438864,-0.110182,-0.073144
17.28,963140,16.294937,5.166687,4.520253,-0.773008,-1.100623,-0.080605
60.3,976880,-0.23942,8.039729,7.268796,-0.152017,0.298038,-0.070479
55.92,398820,8.834604,4.716578,3.155558,-0.088199,0.041302,0.030643
54.74,853220,3.236961,6.143522,8.264784,1.061586,-1.341372,-0.333478
49.36,165220,8.528147,6.215348,4.113238,-0.040236,0.150418,-0.09153
16.82,132680,6.062119,4.405331,7.541735,0.0429,0.083403,0.09193
53.78,859640,8.030152,4.386178,5.549759,-0.103787,0.019452,0.015322
30.92,462800,2.06859,6.009446,7.388506,-0.360124,-0.554508,0.137894
51.56,598800,7.560889,4.314352,6.100426,-0.078606,-0.006795,-0.023848
14.34,812820,-1.039083,7.024588,8.054094,0.964861,0.10392,-0.229158
50.02,746780,16.151285,4.118027,8.892065,1.23929,-0.343213,1.106262
7.1,438980,0.497994,9.155427,8.949526,0.059688,-0.336276,-0.206775
33.42,1312940,7.230489,4.692636,5.353435,-0.16574,-0.141758,-0.108983
20.02,135880,5.956774,5.956774,6.732495,-0.034907,0.07008,0.052227
